pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"'[\s][A-Z,a-z,0-9]{0,1000}[\s]'";./attacks-gadget/stackoverflow-above_05_5.txt;0.84;0.1;0.25;1.68;9.28;2.51;0.28;9.49;2.64;3.05;0.06;1.39;3.06;1.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.99755
"'[{1,2,3,4}, 3, 5,2,4, {1,2}, {1,2,3,4}, {1,33,3443}]'"", ""[{1,2,3,4}, 3, 5,2,4, {1,2}, {1,2,3,4}, {1,33,3443}, 1..10]"", ""expected = ['{1,2,3,4}', '3', '5', '2', '4', '{1,2}', '{1,2,3,4}', '{1,33,3443}', '1..10']";./attacks-gadget/stackoverflow-above_06_1.txt;0.17;0.07;0.95;1.99;3.44;1.08;0.57;2.03;50.29;54.14;1.49;1.49;0.8;1.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.9992
[a-z]{1000};./attacks-gadget/stackoverflow-above_06_2.txt;TO;0.05;TO;5.55;11.81;2.93;0.14;TO;TO;1.66;0.09;0.38;0.54;127.6;TO;0;TO;0;0;0;0;TO;TO;0;0;0;0;0;50.0
"\n"", "".{0,1000}";./attacks-gadget/stackoverflow-above_06_3.txt;6.74;0.17;3.22;2.68;5.64;1.94;1.59;2.9;50.48;TO;3.94;4.39;2.24;2.77;0;0;0;0;0;0;0;0;0;TO;0;0;0;0;50.0
"^([\S\s]{1000})";./attacks-gadget/stackoverflow-above_06_5.txt;0.03;0.04;0.28;1.5;0.43;2.41;0.14;4.02;1.25;1.56;0.08;0.44;1.48;1.0;0;0;0;0;0;0;0;0;50000;50000;50000;50000;0;0;50.0
^.{0,1000}$;./attacks-gadget/stackoverflow-above_06_6.txt;6.2;0.05;0.01;0.26;0.08;0.31;0.0;0.26;0.16;0.6;0.02;0.03;0.12;0.58;20000;20001;20000;0;20000;0;20000;20000;20000;20000;20000;20000;20000;20000;0.02
<title>(.{1000,})</title>;./attacks-gadget/stackoverflow-above_07_2.txt;TO;0.07;6.54;3.59;1.94;2.21;0.01;5.88;1.54;1.46;0.04;0.17;1.33;1.19;TO;0;0;0;0;0;0;0;0;0;0;0;0;0;49.062965
"string :[[text hundred any text1 (two hundred) text2 three hundred, four hundred, five hundred not{600} ]]"", ""string :[[text, hundred, any text1(, two hundred, )text2, three hundred, four hundred, five hundred, not, {600}, ]] but"", """"[text hundred any text1 (two hundred) text2 three hundred,four hundred,five hundred not{600}]""";./attacks-gadget/stackoverflow-above_07_3.txt;0.17;0.03;0.4;1.54;1.62;0.88;0.25;1.85;42.41;33.2;0.93;1.16;0.9;1.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.99925
"abcd{1234}"", ""[^}{]+";./attacks-gadget/stackoverflow-above_07_5.txt;81.4;0.16;ERR;2.23;0.86;2.07;0.41;0.3;1.18;1.19;0.18;0.14;1.11;0.99;36701;36701;ERR;36701;36701;36701;36701;ERR;36701;36701;36701;36701;36701;36701;49.126959
"'','','{12345678},{87654321}','lk12l1k2l12lkl12lkl121l2lk12'"", ""'(.*)',|'(.*)'";./attacks-gadget/stackoverflow-above_04_1.txt;ERR;ERR;ERR;3.24;13.52;1.81;0.03;0.28;94.82;TO;ERR;6.24;4.11;3.05;ERR;ERR;ERR;0;0;0;ERR;ERR;ERR;TO;ERR;0;0;0;50.0
".split()"", """"{{231111}}""";./attacks-gadget/stackoverflow-above_05_1.txt;ERR;ERR;ERR;TO;14.49;2.39;0.0;0.25;0.08;0.04;ERR;0.06;0.07;1.19;ERR;ERR;ERR;TO;0;0;ERR;ERR;ERR;0;ERR;0;;0;49.913292
"String.match"", ""{853269}"", ""String.prototype.match";./attacks-gadget/stackoverflow-above_06_1.txt;ERR;ERR;ERR;TO;0.4;2.22;0.02;0.28;0.11;0.05;ERR;0.05;0.73;1.3;ERR;ERR;ERR;TO;0;0;ERR;ERR;ERR;0;ERR;0;0;0;49.3507
"XYZ Company [- Phone: [({404}) ]{321-4321} [Ext: {6789}]]"", ""XYZ Company - Phone: (404) 321-4321 Ext: 6789"", ""XYZ Company - Phone: (404) 321-4321"", ""[ ]";./attacks-gadget/stackoverflow-above_07_1.txt;0.2;0.05;0.32;1.68;1.58;1.19;0.06;1.72;9.78;11.74;ERR;0.58;0.78;0.97;0;0;0;0;0;0;0;0;0;0;ERR;0;0;0;49.097755
"[\w\x20\t]{0,1000}";./attacks-gadget/stackoverflow-above_09_1.txt;0.78;ERR;0.01;2.06;0.08;0.76;0.01;0.3;0.14;0.29;0.02;0.02;0.1;0.7;10000;ERR;10000;0;10000;0;ERR;10000;10000;10000;10000;10000;10000;10000;0.01
"^([-a-zA-Z\/\-\&\\\?\!\,\.\'""\s0-9@:=_]{1,1000})$";./attacks-gadget/stackoverflow-above_10_1.txt;0.03;0.08;0.01;0.42;0.1;0.37;0.0;0.25;0.2;0.3;0.02;0.02;0.11;0.67;0;0;0;0;0;0;ERR;0;10000;10000;10000;10000;0;0;0.01
"^[ ]*([[A-Za-z0-9_][ ]\?\\:\!""\u0022\$%]{1,2046})[ ]*$";./attacks-gadget/stackoverflow-above_11_1.txt;6.7;ERR;ERR;2.0;4.72;1.47;0.0;0.26;56.84;120.87;ERR;2.8;4.22;1.85;0;ERR;ERR;0;0;0;ERR;ERR;4463410;0;ERR;0;4463410;0;49.09751
"^[a-zA-Z0-9',!?~>+&""\-@#%*.\s]{1,1000}$";./attacks-gadget/stackoverflow-above_12_1.txt;ERR;0.08;0.0;0.35;0.08;0.4;0.01;0.3;0.18;0.34;0.02;0.02;0.11;0.66;ERR;0;0;0;0;0;0;0;10000;10000;10000;10000;0;0;0.01
"jQuery('#ed_ru').val(jQuery('#ed_ru').val() + '{{'+id+'}} ')"", ""{{231111}}";./attacks-gadget/stackoverflow-above_13_1.txt;ERR;ERR;ERR;TO;0.41;2.33;0.0;0.29;0.1;0.05;ERR;0.04;0.07;1.14;ERR;ERR;ERR;TO;0;0;ERR;ERR;ERR;0;ERR;0;;0;49.610862
